movie_id,cast_name,cast_id,order
1883,Ricky Gordon,1673585,49
1883,George Lee Miles,1673586,50
1883,Raye Dowell,99361,51
1883,Veronica Webb,77074,52
1883,Abdul Salaam El Razzac,193048,53
1883,Keith Randolph Smith,1673590,54
1883,George Guidall,1673591,55
1883,James L. Swain,1673593,56
1883,Peewee Love,98887,57
1883,Lawrence James,1417653,58
1883,Steve White,15536,59
1883,K. Smith,1673597,60
1883,Christopher Rubin,1673598,61
1883,Mary Alice,9572,62
1883,Karen Duffy,76131,63
1883,Michael Imperioli,11486,64
1883,Steve Stapenhorst,1213365,65
1883,John Sayles,102445,66
1883,Martin Donovan,42993,67
1883,Nelson Mandela,89300,68
1883,O.L. Duke,122747,69
2005,Whoopi Goldberg,2395,0
2005,Maggie Smith,10978,1
2005,Kathy Najimy,11074,2
2005,Wendy Makkena,20623,3
2005,Mary Wickes,20624,4
2005,Harvey Keitel,1037,5
2005,Bill Nunn,5502,6
2005,Richard Portnow,4255,7
2005,Robert Miranda,20625,8
2005,Joseph Maher,20626,9
2005,Jenifer Lewis,15899,10
2005,Charlotte Crossley,20627,11
2005,Michael Durrell,20628,12
2005,A.J. Johnson,88186,13
2005,Jeremy Roberts,15372,14
2005,Prudence Wright Holmes,951387,15
6279,Whoopi Goldberg,2395,0
6279,Kathy Najimy,11074,1
6279,James Coburn,5563,2
6279,Barnard Hughes,2549,3
6279,Mary Wickes,20624,4
6279,Michael Jeter,2169,5
6279,Wendy Makkena,20623,6
6279,Sheryl Lee Ralph,33613,7
6279,Robert Pastorelli,7866,8
6279,Thomas Gottschalk,38832,9
6279,Maggie Smith,10978,10
6279,Lauryn Hill,4244,11
6279,Brad Sullivan,1274,12
6279,Alanna Ubach,10402,13
6279,Ron Johnson,182691,14
6279,Jennifer Love Hewitt,33259,15
6279,Devin Kamin,174966,16
6279,Prudence Wright Holmes,951387,17
11087,Annabella Sciorra,18750,0
11087,Rebecca De Mornay,28412,1
11087,Matt McCoy,42206,2
11087,Ernie Hudson,8874,3
11087,Madeline Zima,84613,4
11087,Julianne Moore,1231,5
7305,Ethan Hawke,569,0
7305,Vincent Spano,147119,1
7305,Josh Hamilton,52419,2
7305,Bruce Ramsay,7039,3
7305,John Newton,52420,4
7305,David Kriegel,52418,5
7305,Kevin Breznahan,54711,6
7305,Sam Behrens,172496,7
7305,Illeana Douglas,7796,8
7305,Jack Noseworthy,22133,9
7305,Christian J. Meoli,52421,10
7305,Jake Carpenter,1872737,11
7305,Michael DeLorenzo,52422,12
7305,José Zúñiga,10963,13
7305,Danny Nucci,8540,14
7305,David Cubitt,155282,15
7305,Gian DiDonna,87708,16
7305,John Cassini,12055,17
7305,Michael Woolson,158812,18
7305,Chad Willett,110472,19
7305,Richard Ian Cox,153783,20
7305,Gordon Currie,51539,21
7305,Ele Keats,33834,22
7305,Josh Lucas,6164,23
7305,Silvio Pollio,943323,24
7305,Nuno Antunes,1872742,25
7305,Michael Tayles,158423,26
7305,Steven Shayler,1872744,27
7305,Jason Gaffney,1235633,28
7305,Jerry Wasserman,21091,29
7305,Michael Sicoly,1872755,30
7305,Diana Barrington,1230529,31
7305,Jan D'Arcy,46901,32
7305,Frank Pellegrino,159647,33
7305,Seth Arnett,10633,34
7305,Aurelio Dinunzio,1475768,35
7305,Fiona Roeske,1872759,36
7305,Tony Morelli,113204,37
7305,Pat Romano,1462675,38
7305,John Malkovich,6949,39
9475,Al Pacino,1158,0
9475,Chris O'Donnell,5577,1
9475,James Rebhorn,8986,2
9475,Gabrielle Anwar,5503,3
9475,Philip Seymour Hoffman,1233,4
9475,Bradley Whitford,11367,5
9475,Richard Venture,88748,6
9475,June Squibb,35515,7
9475,Frances Conroy,4432,8
9475,Rochelle Oliver,571251,9
9475,Tom Riis Farrell,60018,10
9475,Nicholas Sadler,50402,11
9475,Todd Louiso,3230,12
9475,Gene Canfield,21382,13
9475,Ron Eldard,12260,14
9475,Sally Murphy,164077,15
9475,Michael Santoro,149995,16
9475,Anh Duong,1137641,17
9475,Leonard Gaines,16540,18
9475,David Lansbury,80991,19
9475,Baxter Harris,170921,20
9475,Francie Swift,118043,21
9475,William Beckwith,98654,22
9475,Peter Carew,103205,23
9475,Dan Gifford,1235841,24
9475,Jack Mulcahy,86313,25
9475,Margaret Eginton,1800161,26
9475,Matt Smith,1800168,27
9475,Joseph Palmas,1800170,28
9475,Michael Simon,1800172,29
9475,Mansoor Najee-ullah,1800173,30
9475,J.T. Cromwell,1800174,31
9475,Paul Stocker,1800176,32
9475,Mike Lisenco,1800177,33
9475,Divina Cook,1800178,34
9475,Russell Gibson,1800179,35
9475,Carlo Giuliano,1800180,36
9475,George Grafas,1800181,37
9475,Luke L. Hansen,1800182,38
9475,Kenneth Kopolovicz,1557954,39
9475,Eric Reid Schroeder,1800183,40
9475,Lucy Smith,1800184,41
9475,Paul Zimmerman,1800185,42
8872,Mike Myers,12073,0
8872,Dana Carvey,56159,1
8872,Rob Lowe,2879,2
8872,Tia Carrere,13445,3
8872,Lara Flynn Boyle,6684,4
8872,Chris Farley,58198,5
8872,Brian Doyle-Murray,1535,6
8872,Michael DeLuise,55557,7
8872,Donna Dixon,56933,8
8872,Meat Loaf,7470,9
8872,Robert Patrick,418,10
8872,Alice Cooper,35824,11
8872,Ed O'Neill,18977,12
8872,Colleen Camp,13023,13
8872,Lee Tergesen,6906,14
8872,Kurt Fuller,29685,15
8872,Mike Hagerty,15105,16
8872,Charles Noland,1237599,17
8873,Mike Myers,12073,0
8873,Dana Carvey,56159,1
8873,Christopher Walken,4690,2
8873,Tia Carrere,13445,3
8873,Chris Farley,58198,4
8873,James Hong,20904,5
8873,Rip Taylor,37438,6
8873,Steven Tyler,37935,7
8873,Joe Perry,235984,8
8873,Heather Locklear,58691,9
8873,Bob Odenkirk,59410,10
8873,Robert Smigel,53684,11
8873,Kim Basinger,326,12
8873,Drew Barrymore,69597,13
8873,Harry Shearer,6008,14
8873,Jay Leno,14991,15
8873,Charlton Heston,10017,16
8873,Tim Meadows,51857,17
8873,Kevin Pollak,7166,18
8873,Lee Tergesen,6906,19
8873,Ralph Brown,53916,20
8873,Dan Bell,182210,21
8873,Gavin Grazer,38572,22
8873,Michael A. Nickles,126837,23
8873,Larry Sellers,1175467,24
8873,Frank DiLeo,11481,25
8873,Olivia d'Abo,46423,26
8873,Ted McGinley,18982,27
8873,Al Hansen,160486,28
11287,Tom Hanks,31,0
11287,Geena Davis,16935,1
11287,Madonna,3125,2
11287,Lori Petty,15309,3
11287,Jon Lovitz,16165,4
11287,David Strathairn,11064,5
11287,Garry Marshall,1201,6
11287,Bill Pullman,8984,7
11287,Megan Cavanagh,53570,8
11287,Rosie O'Donnell,12929,9
11287,Tracy Reiner,8189,10
11287,Bitty Schram,138240,11
11287,Don S. Davis,15863,12
11287,Renée Coleman,138241,13
11287,Ann Cusack,59260,14
11287,Eddie Jones,8692,15
11287,Freddie Simpson,1077313,16
11287,Anne Ramsay,25023,17
11287,Robin Knight,1077314,18
11287,Patti Pelton,156025,19
11287,Kelli Simpkins,163825,20
11287,Neezer Tarleton,1077315,21
11287,Téa Leoni,4939,22
11287,David L. Lander,78619,23
11287,Joey Slotnick,9998,24
11287,Mark Holton,44818,25
11287,Janet Jones,19257,26
9869,Harrison Ford,3,0
9869,Anne Archer,10427,1
9869,Patrick Bergin,29459,2
9869,Thora Birch,2155,3
9869,James Fox,1292,4
9869,Samuel L. Jackson,2231,5
9869,Polly Walker,6416,6
9869,J.E. Freeman,5169,7
9869,James Earl Jones,15152,8
9869,Sean Bean,48,9
9869,Richard Harris,194,10
9869,Alex Norton,2451,11
9869,Hugh Fraser,67028,12
9869,David Threlfall,59081,13
9869,Alun Armstrong,2629,14
9869,Berlinda Tolbert,56951,15
9869,Gerald Sim,91663,17
9869,Pip Torrens,36666,18
9869,Thomas Russell,238272,19
9869,Andrew Connolly,112267,21
9869,Keith Campbell,15318,22
9869,Jonathan Ryan,1233093,23
9869,P.H. Moriarty,989,24
9869,Bob Gunton,4029,25
9869,Ted Raimi,11769,26
9869,Brenda James,77898,27
619,Whitney Houston,8851,0
619,Kevin Costner,1269,1
619,Michele Lamar Richards,8852,2
619,Ralph Waite,8853,3
619,Gary Kemp,7042,4
619,Bill Cobbs,8854,5
619,Tomas Arana,941,6
619,Mike Starr,5170,7
619,Christopher Birt,8855,8
619,DeVaughn Nixon,8856,9
619,Debbie Reynolds,8857,10
619,Gerry Bamman,11517,11
619,Joe Urla,151433,12
619,Charles Keating,13937,13
619,Robert Wuhl,4040,14
619,Danny Kamin,1235705,15
619,Richard Schiff,31028,16
619,Nathaniel Parker,27631,17
619,Bert Remsen,30621,18
619,Stephen Shellen,4156,19
619,Chris Connelly,124368,20
619,Patricia Healy,95145,21
619,Blumen Young,176933,22
619,Linda Thompson,1217469,23
619,Towanna King,1864616,24
619,David Foster,62053,25
9374,Meryl Streep,5064,0
9374,Bruce Willis,62,1
9374,Goldie Hawn,18892,2
9374,Isabella Rossellini,6588,3
9374,Ian Ogilvy,51755,4
9374,Adam Storke,68528,5
9374,Nancy Fish,42168,6
9374,Alaina Reed Hall,11871,7
9374,Michelle Johnson,17225,8
9374,Sydney Pollack,2226,9
9374,Ai Wan,1198786,10
9374,Mary Ellen Trainor,23967,11
9374,William Frankfather,77015,12
9374,Clement von Franckenstein,43115,13
9374,Debra Jo Rupp,15453,14
9374,Jonathan Silverman,55265,15
9374,John Enos III,42557,16
9374,Fabio,170874,17
9374,Bonnie Cahoon,1796767,18
9374,Susan Kellermann,27264,19
11259,Tom Cruise,500,0
11259,Nicole Kidman,2227,1
11259,Thomas Gibson,13638,2
11259,Robert Prosky,10360,3
11259,Barbara Babcock,15746,4
11259,Cyril Cusack,4973,5
11259,Eileen Pollock,163619,6
11259,Colm Meaney,17782,7
11259,Douglas Gillison,938160,8
11259,Michelle Johnson,17225,9
11259,Wayne Grace,52145,10
11259,Niall Toibin,140230,11
11259,Barry McGovern,26094,12
11259,Gary Lee Davis,32656,13
11259,Jared Harris,15440,14
11068,Bridget Fonda,2233,0
11068,Campbell Scott,55152,1
11068,Kyra Sedgwick,26467,2
11068,Sheila Kelley,68109,3
11068,Jim True-Frost,108717,4
11068,Matt Dillon,2876,5
11068,Bill Pullman,8984,6
11068,James Le Gros,6474,7
11068,Ally Walker,18316,8
11068,Tom Skerritt,4139,9
11068,Jeremy Piven,12799,10
11068,Tim Burton,510,11
11068,Peter Horton,44990,12
11068,Devon Raymond,1012611,13
11068,Camilo Gallardo,1012974,14
11068,Paul Giamatti,13242,15
11068,Eric Stoltz,7036,16
11068,Bill Smillie,1484151,17
11068,Christopher Masterson,35769,18
11068,Dana Eskelson,73569,19
11068,Debi Mazar,5578,20
11068,Randy Thompson,1448883,21
11068,Stone Gossard,83980,22
11068,Jeff Ament,83981,23
11068,Cameron Crowe,11649,24
11068,Chris Cornell,1012977,25
11068,Thomas A. Doyle,1371682,26
11068,Alice Marie Crowe,11672,27
11068,Jim Hechim,1434506,28
11068,Jim Hechim,1434506,29
11068,Heather Hughes,1191473,30
11068,Matt Cameron,83982,31
11068,Jerry Cantrell,105676,32
11068,Sean Kinney,105678,33
11068,Ben Shepherd,1128446,34
11068,Kim Thayil,1207834,35
11068,Eddie Vedder,46590,36
11068,Amy Hill,59401,37
11068,Victor Garber,8536,38
1923,Sheryl Lee,6726,0
1923,Ray Wise,6719,1
1923,Mädchen Amick,6714,2
1923,Dana Ashbrook,6715,3
1923,James Marshall,6717,4
1923,Frances Bay,11794,5
1923,David Bowie,7487,6
1923,Pamela Gidley,59789,7
1923,Heather Graham,69122,8
1923,Chris Isaak,6591,9
1923,Moira Kelly,20005,10
1923,Peggy Lipton,152759,11
1923,David Lynch,5602,12
1923,Jürgen Prochnow,920,13
1923,Harry Dean Stanton,5048,14
1923,Kiefer Sutherland,2628,15
1923,Lenny Von Dohlen,15799,16
1923,Kyle MacLachlan,6677,17
1923,Jonathan J. Leppell,1839365,18
1923,Kimberly Anne Cole,1839377,19
1923,Phoebe Augustine,15796,20
1923,Eric DaRe,9323,21
1923,Miguel Ferrer,15860,22
1923,Grace Zabriskie,6465,23
1923,Catherine E. Coulson,123516,24
1923,Michael J. Anderson,123517,25
1923,Frank Silva,123518,26
1923,Walter Olkewicz,45612,27
1923,Al Strobel,1835701,28
1923,Gary Hershberger,127098,29
1923,Sandra Kinder,1686828,30
1923,Chris Pedersen,11890,31
1923,Victor Rivers,58648,32
1923,Rick Aiello,128597,33
1923,Gary Bullock,56848,34
1923,Jon Huck,1852699,35
1923,Mike Malone,1199564,36
1923,Joe Berman,1852700,37
1923,Yvonne Roberts,1852701,38
1923,Audra L. Cooper,1852702,39
1923,John Hoobler,1852703,40
1923,Elizabeth McCarthy,1852704,41
1923,C.H. Evans,1852705,42
1923,Paige Bennett,1852706,43
1923,G. Kenneth Davidson,1852707,44
1923,Ingrid Brucato,1852708,45
1923,Chuck McQuary,1070325,46
1923,Margaret Adams,1852709,47
1923,Carlton Lee Russell,1852710,48
1923,Calvin Lockhart,2067,49
1923,David Brisbin,6310,50
1923,Andrea Hays,1852711,51
1923,Julee Cruise,1228024,52
1923,Steven Hodges,1852712,53
1923,William Ungerman,1852713,54
1923,Joseph 'Simon' Szeibert,1852714,55
1923,Smokey Hormel,1360759,56
1923,Joseph L. Altruda	,1042651,57
1923,James Parks,87312,58
1923,Jane Jones,1852715,59
1923,Karin Robison,1852716,60
1923,Lorna MacMillan,1852717,61
1923,Philip Anagnos,1723836,62
1923,Anne Gaybis,58808,63
1923,John Nelson,1852718,64
10158,Wesley Snipes,10814,0
10158,Woody Harrelson,57755,1
10158,Rosie Perez,4810,2
10158,Tyra Ferrell,9782,3
10158,Cylk Cozart,56040,4
10158,Kadeem Hardison,66554,5
10158,Ernest Harden Jr.,36040,6
10158,Marques Johnson,1315404,8
10158,David Roberson,68223,9
10158,Kevin Benton,295370,10
10158,Nigel Miguel,134770,11
10158,Duane Martin,84077,12
10158,Bill Henderson,80746,13
10158,Sonny Craver,1577868,14
10158,Jon Hendricks,1517991,15
10158,Eloy Casados,64351,16
10158,Frank Rossi,535450,17
10158,Freeman Williams,1178770,18
10158,Louis Price,1177757,19
10158,Alex Trebek,158208,20
10158,Lanei Chapman,206202,21
10158,Dion B. Vines,1581640,22
10158,Gregg Daniel,66653,23
10158,John Marshall Jones,1194347,24
10206,Kristy Swanson,56128,0
10206,Donald Sutherland,55636,1
10206,Paul Reubens,5129,2
10206,Rutger Hauer,585,3
10206,Luke Perry,8395,4
10206,Hilary Swank,448,5
10206,Michele Abrams,77012,6
10206,David Arquette,15234,7
10206,Natasha Gregson Wagner,3270,8
10206,Thomas Jane,11155,9
10206,Ricki Lake,70233,10
10206,Ben Affleck,880,11
10206,Stephen Root,17401,12
10206,Sasha Jenson,58000,13
10206,Candy Clark,12407,14
11782,Chow Yun-fat,1619,0
11782,Tony Leung Chiu-Wai,1337,1
11782,Anthony Wong,66717,2
11782,Teresa Mo,70590,3
11782,Philip Chan Yan-Kin,70591,4
11782,Philip Kwok Chun-Fung,229303,5
11782,Kwan Hoi-San,1135238,6
11782,Stephen Tung Wai,131731,7
11782,Bowie Lam,552084,8
11782,Bobby Au-Yeung,1213164,9
11782,Lau Kong,140481,10
11782,John Woo,11401,11
11782,Ng Shui-Ting,552086,12
11782,Michael Dinga,1178934,13
11782,Perrie Lai Hoi-San,1347052,14
11782,Kenny Wong Tak-Ban,236076,15
11782,Lo Meng,240155,16
11782,Lam Kai-Wing,1357039,17
11782,Jun Kunimura,2541,18
10086,Benoît Poelvoorde,47820,0
10086,Rémy Belvaux,63174,1
10086,André Bonzel,63175,2
10086,Jacqueline Poelvoorde-Pappaert,63242,3
10086,Édith Le Merdy,358432,4
10086,Jenny Drye,63243,5
10086,Malou Madou,63248,6
10086,Willy Vandenbroeck,63262,7
10086,Nelly Pappaert,1117722,8
10086,Hector Pappaert,1117723,9
10086,Rachel Deman,1117724,10
10086,André Laime,1117725,11
10086,Sylviane Godé,1117726,12
10086,Zoltan Tobolik,1117727,13
10086,Valérie Parent,1117728,14
10086,Alexandra Fandango,1117729,15
10086,Olivier Cotica,1117730,16
10086,Benoît Mariage,105752,17
9367,Carlos Gallardo,20498,0
9367,Jaime de Hoyos,57470,2
9367,Peter Marquardt,57471,3
9367,Reinol Martinez,1192733,4
9367,Ramiro Gomez,1192734,5
9367,Consuelo Gómez,1293343,6
9367,Juan García,1066358,7
9876,Sylvester Stallone,16483,0
9876,Estelle Getty,59956,1
9876,JoBeth Williams,10080,2
9876,Roger Rees,16407,3
9876,Martin Ferrero,4790,4
9876,Gailard Sartain,2886,5
9876,John Wesley,73586,6
9876,Al Fann,33833,7
9876,Ving Rhames,10182,8
9876,Dennis Burkley,83362,9
10326,Mel Gibson,2461,0
10326,Jamie Lee Curtis,8944,1
10326,Elijah Wood,109,2
10326,Isabel Glasser,64826,3
10326,George Wendt,66606,4
10326,Joe Morton,3977,5
10326,Nicolas Surovy,82433,6
10326,David Marshall Grant,24535,7
10326,Robert Hy Gorman,84598,8
10326,Michael A. Goorjian,49424,9
10326,Veronica Lauren,76031,10
10326,Art LaFleur,44792,11
10326,Eric Pierpoint,155996,12
10326,Walton Goggins,27740,13
10326,Amanda Foreman,13024,14
10326,Karla Tamburrelli,33491,15
10326,Kenneth Ransom,936397,16
9609,John Malkovich,6949,0
9609,Gary Sinise,33,1
9609,Ray Walston,4093,2
9609,Casey Siemaszko,1953,3
9609,Sherilyn Fenn,6681,4
9609,John Terry,8659,5
9609,Richard Riehle,18262,6
9609,Alexis Arquette,19578,7
9609,Joe Morton,3977,8
9609,Noble Willingham,31005,9
9609,Joe D'Angerio,120257,10
9609,Tuck Milligan,130744,11
12143,Harvey Keitel,1037,0
12143,Victor Argo,2561,1
12143,Frankie Thorn,64239,2
12143,Robin Burrows,71444,3
12143,Paul Calderon,3137,4
12143,Leonard L. Thomas,15537,5
12143,Victoria Bastel,1085691,6
12143,Paul Hipp,54041,7
12143,Brian McElroy,1115016,8
12143,Frankie Acciarito,1115017,9
12143,Peggy Gormley,46397,10
12143,Stella Keitel,209069,11
12143,Dana Dee,1115018,12
12143,Anthony Ruggiero,989930,13
12143,Vincent Laresca,1983,14
12143,Bianca Hunter,999736,15
12143,Zoë Lund,71443,16
4234,David Arquette,15234,0
4234,Neve Campbell,9206,1
4234,Courteney Cox,14405,2
4234,Patrick Dempsey,18352,3
4234,Scott Foley,35595,4
4234,Lance Henriksen,2714,5
4234,Matt Keeslar,35598,6
4234,Jenny McCarthy,35597,7
4234,Emily Mortimer,1246,8
4234,Parker Posey,7489,9
4234,Deon Richmond,35596,10
4234,Kelly Rutherford,53924,11
4234,Liev Schreiber,23626,12
4234,Patrick Warburton,9657,13
4234,Jamie Kennedy,6213,14
4234,Roger L. Jackson,51957,15
4234,Richmond Arquette,7472,16
4234,Josh Pais,6181,17
4234,Roger Corman,102429,18
4234,Kevin Smith,19303,19
4234,Jason Mewes,19302,20
4234,Heather Matarazzo,33656,21
4234,Carrie Fisher,4,22
9605,Bridget Fonda,2233,0
9605,Jennifer Jason Leigh,10431,1
9605,Steven Weber,6106,2
9605,Peter Friedman,54246,3
9605,Stephen Tobolowsky,537,4
9605,Frances Bay,11794,5
9605,Jessica Lundy,83196,6
9605,Rob Steinberg,1002306,7
8374,Willem Dafoe,5293,0
8374,Norman Reedus,4886,1
8374,Sean Patrick Flanery,54789,2
8374,David Della Rocco,54790,3
8374,David Ferry,54791,4
8374,Brian Mahoney,54792,5
8374,Billy Connolly,9188,6
8374,Carlo Rota,54793,7
8374,Ron Jeremy,42545,8
8374,Bob Marley,105776,9
8374,Richard Fitzpatrick,44103,10
8374,Robert Pemberton,1558726,11
8374,Dot Jones,1219312,12
8374,Markus Parilo,180916,13
8374,Jeffrey R. Smith,190941,14
1907,Leonardo DiCaprio,6193,0
1907,Guillaume Canet,19866,1
1907,Tilda Swinton,3063,2
1907,Virginie Ledoyen,19163,3
1907,Staffan Kihlbom,19867,4
1907,Paterson Joseph,19868,5
1907,Peter Youngblood Hills,19869,6
1907,Robert Carlyle,18023,7
1907,Jerry Swindall,19870,8
1907,Lars Arentz-Hansen,19871,9
1907,Jukka Hiltunen,2063,10
1907,Magnus Lindgren,19873,11
1907,Daniel York,19874,12
1907,Daniel Caltagirone,19875,13
1907,Zelda Tinska,19876,14
1907,Sian Martin,1328285,15
15655,Jim Cummings,12077,0
15655,Nikita Hopkins,90453,2
15655,Ken Sansom,77482,3
15655,John Fiedler,5247,4
15655,Peter Cullen,19540,5
15655,Andre Stojka,77546,6
15655,Kath Soucie,60739,7
15655,Tom Attenborough,105503,8
14181,Giovanni Ribisi,1771,0
14181,Vin Diesel,12835,1
14181,Nia Long,9781,2
14181,Tom Everett Scott,16857,3
14181,Ben Affleck,880,4
14181,Nicky Katt,18070,5
14181,Scott Caan,1894,6
14181,Ron Rifkin,12122,7
14181,Jamie Kennedy,6213,8
14181,Kirk Acevedo,55861,9
14181,Siobhan Fallon,6751,10
14181,Mark Webber,4451,11
14181,Judy Del Giudice,1218215,12
2787,Vin Diesel,12835,0
2787,Radha Mitchell,8329,1
2787,Cole Hauser,6614,2
2787,Lewis Fitz-Gerald,28099,3
2787,Claudia Black,26054,4
2787,Keith David,65827,5
2787,Rhiana Griffith,28098,6
2787,John Moore,1235730,7
2787,Simon Burke,28100,8
2787,Les Chantery,230602,9
2787,Sam Sari,1357177,10
2787,Firass Dirani,56450,11
2787,Ric Anderson,1357178,12
2787,Vic Wilson,1357179,13
2787,Angela Moore,1357180,14
2069,Bruce Willis,62,0
2069,Matthew Perry,14408,1
2069,Rosanna Arquette,2165,2
2069,Michael Clarke Duncan,61981,3
2069,Kevin Pollak,7166,4
2069,Harland Williams,16846,5
2069,Amanda Peet,2956,6
2069,Natasha Henstridge,57395,7
2069,Carmen Ferland,938316,8
2069,Serge Christianssens,1091239,9
28978,Charlie Chaplin,13848,0
28978,Al Ernest Garcia,13855,1
28978,Merna Kennedy,147962,2
28978,Harry Crocker,147963,3
28978,George Davis,120701,4
28978,Henry Bergman,14438,5
28978,Tiny Sandford,30194,6
28978,John Rand,21310,7
28978,Steve Murphy,147964,8
901,Charlie Chaplin,13848,0
901,Virginia Cherrill,13852,1
901,Florence Lee,13853,2
901,Harry Myers,13854,3
901,Al Ernest Garcia,13855,4
901,Hank Mann,13856,5
901,Albert Austin,21306,6
901,Eddie Baker,1041513,7
901,Henry Bergman,14438,8
901,Buster Brodie,1130467,9
901,Jeanne Carpenter,1158634,10
901,Tom Dempsey,1058147,11
901,James Donnelly,199922,12
901,Ray Erlenborn,1241877,13
901,Robert Graves,1170840,14
901,Charles Hammond,1375423,15
901,Jean Harlow,82315,16
901,Joseph Herrick,1467782,17
901,Austen Jewell,109455,18
901,Willie Keeler,1271657,19
901,Robert Parrish,8514,20
901,John Rand,21310,21
901,W.C. Robinson,128165,22
901,Cy Slocum,1289626,23
901,Tony Stabenau,1313047,24
901,Mark Strong,1421138,25
901,Tiny Ward,98009,26
901,Stanhope Wheatcroft,1019389,27
901,Florence Wix,1269827,28
901,Granville Redmond,1518443,29
10098,Charlie Chaplin,13848,0
10098,Jackie Coogan,19426,1
10098,Edna Purviance,21301,2
10098,Albert Austin,21306,3
10098,Beulah Bains,63380,4
10098,Carl Miller,63378,5
10098,Henry Bergman,14438,6
10098,Kitty Bradbury,10531,7
10098,Nellie Bly Baker,63381,8
10098,F. Blinn,63382,9
10098,Frances Cochran,63386,10
10098,Frank Campeau,63383,11
10098,Bliss Chevalier,63384,12
10098,Elsie Codd,63385,13
10098,Jack Coogan Sr.,63387,14
10098,Estelle Cook,63388,15
10098,Dan Dillon,63390,16
10098,Philip D'Oench,63391,17
10098,Lillian Crane,63389,18
10098,Robert Dunbar,63392,19
10098,Edward Biby,1395666,20
10098,Sadie Gordon,1438153,21
10098,Lita Grey,239239,22
10098,Jules Hanft,1338709,23
10098,Kathleen Kay,1534703,24
10098,Raymond Lee,1321412,25
10098,Clyde McAtee,1357958,26
10098,John McKinnon,1158883,27
10098,Lew Parker,1228131,28
10098,Esther Ralston,590740,29
10098,Granville Redmond,1518443,30
10098,Charles Reisner,94180,31
10098,Edgar Sherrod,1420346,32
10098,S.D. Wilcox,1262199,33
10098,Tom Wilson,96061,34
2155,Ben Affleck,880,0
2155,Gary Sinise,33,1
2155,Charlize Theron,6885,2
2155,Dennis Farina,1117,3
2155,Donal Logue,10825,4
2155,Danny Trejo,11160,5
2155,Isaac Hayes,6542,6
2155,James Frain,22063,7
2155,Dana Stubblefield,554093,8
2155,Mark Acheson,32751,9
2155,Tom Heaton,56015,10
2155,Michael Sunczyk,158382,11
2155,Douglas Arthurs,159658,12
2155,Dean Wray,117997,13
2155,Ron Sauvé,554094,14
2155,Ron Jeremy,42545,15
2155,Hrothgar Mathews,62912,16
2155,Clarence Williams III,15864,17
2155,Ashton Kutcher,18976,18
11004,Michael Douglas,3392,0
11004,Tobey Maguire,2219,1
11004,Frances McDormand,3910,2
11004,Katie Holmes,3897,3
11004,Rip Torn,9626,4
11004,Robert Downey Jr.,3223,5
11004,Jane Adams,209,6
11004,Michael Cavadias,1188782,7
11004,Richard Thomas,19576,8
11004,Alan Tudyk,21088,9
11004,Philip Bosco,6541,10
11004,Kelly Bishop,728,11
11004,George Grizzard,72056,12
11004,Bingo O'Malley,104046,13
11004,Rob McElhenney,78597,15
4816,Forest Whitaker,2178,0
4816,Cliff Gorman,19183,1
4816,Tricia Vessey,39596,2
4816,Henry Silva,14731,3
4816,Victor Argo,2561,4
4816,Joseph Rigano,13605,5
4816,Vince Viverito,1512293,6
4816,John Tormey,28002,7
4816,Damon Whitaker,39597,8
4816,Frank Minucci,39598,9
4816,Richard Portnow,4255,10
4816,Gene Ruffini,39599,11
4816,Frank Adonis,4692,12
4816,RZA,150,13
4816,Isaach De Bankolé,4812,14
4816,Chuck Jeffreys,933507,15
4816,Gano Grills,105248,16
4816,Jamie Hector,74123,17
4816,Roberto Lopez,1175318,18
4816,Jerry Todisco,1343277,19
4816,Camille Winbush,1222948,20
4816,Gary Farmer,15439,21
4816,Jerry Sturiano,1644893,22
4816,Alfred Nittoli,1644894,23
4816,Sharon Angela,139703,24
11016,Humphrey Bogart,4110,0
11016,Edward G. Robinson,13566,1
11016,Lauren Bacall,7570,2
11016,Lionel Barrymore,17753,3
11016,Claire Trevor,14965,4
11016,Thomas Gomez,18646,5
11016,Harry Lewis,86003,6
11016,John Rodney,96162,7
11016,Marc Lawrence,3140,8
11016,Dan Seymour,85943,9
11016,Monte Blue,90074,10
11016,William Haade,120309,11
11016,Beulah Archuletta,30556,12
11016,Jerry Jerome,1196676,13
11016,John Phillips,127195,14
11016,Pat Flaherty,125842,15
11016,John Litel,16766,16
11016,Alberto Morin,70939,17
11016,Rodd Redwing,102328,18
11016,Jay Silverheels,1229431,19
11296,Matthew Modine,8654,0
11296,Nicolas Cage,2963,1
11296,John Harkins,68897,2
11296,Sandy Baron,68898,3
11296,Dolores Sage,999089,4
11296,George Buck,4048,5
11296,Karen Young,16215,6
2067,Gary Sinise,33,0
2067,Tim Robbins,504,1
2067,Don Cheadle,1896,2
2067,Connie Nielsen,935,3
2067,Jerry O'Connell,3035,4
2067,Peter Outerbridge,12978,5
2067,Kavan Smith,21213,6
2067,Jill Teed,21214,7
2067,Elise Neal,21215,8
2067,Kim Delaney,21216,9
2067,Armin Mueller-Stahl,12647,10
2067,Marilyn Norry,143307,11
2067,Freda Perry,1234925,12
2067,Lynda Boyd,20188,13
2067,Patricia Harras,175221,14
2067,Robert Bailey Jr.,55426,15
2067,Britt McKillip,74365,16
622,Johnny Depp,85,0
622,Frank Langella,8924,1
622,Lena Olin,5313,2
